580.000000	1.680215
578.000000	1.658369
576.000000	1.620068
574.000000	1.613882
572.000000	1.572247
570.000000	1.539832
568.000000	1.518672
566.000000	1.493623
564.000000	1.456702
562.000000	1.430109
560.000000	1.429330
558.000000	1.393884
556.000000	1.355880
554.000000	1.330120
552.000000	1.312987
550.000000	1.295377
548.000000	1.277154
546.000000	1.239436
544.000000	1.226764
542.000000	1.215526
540.000000	1.199316
538.000000	1.177794
536.000000	1.160120
534.000000	1.135879
532.000000	1.119163
530.000000	1.103229
528.000000	1.084792
526.000000	1.063141
524.000000	1.045394
522.000000	1.024391
520.000000	1.009583
518.000000	0.989791
516.000000	0.972597
514.000000	0.945001
512.000000	0.932616
510.000000	0.927699
508.000000	0.907354
506.000000	0.890626
504.000000	0.879058
502.000000	0.867735
500.000000	0.847362
498.000000	0.843444
496.000000	0.829699
494.000000	0.824666
492.000000	0.807292
490.000000	0.786478
488.000000	0.779863
486.000000	0.792296
484.000000	0.774361
482.000000	0.782250
480.000000	0.771481
478.000000	0.750565
476.000000	0.731960
474.000000	0.724235
472.000000	0.724152
470.000000	0.716043
468.000000	0.709288
466.000000	0.686165
464.000000	0.673939
462.000000	0.671525
460.000000	0.668230
458.000000	0.645260
456.000000	0.661293
454.000000	0.644342
452.000000	0.631563
450.000000	0.620369
448.000000	0.607262
446.000000	0.603113
444.000000	0.615777
442.000000	0.595976
440.000000	0.615850
438.000000	0.598314
436.000000	0.599354
434.000000	0.600865
432.000000	0.596053
430.000000	0.589057
428.000000	0.563655
426.000000	0.549299
424.000000	0.561303
422.000000	0.549042
420.000000	0.523386
418.000000	0.528004
416.000000	0.533954
414.000000	0.534756
412.000000	0.543955
410.000000	0.532907
408.000000	0.533803
406.000000	0.487860
404.000000	0.529843
402.000000	0.528617
400.000000	0.511293
398.000000	0.504368
396.000000	0.493056
394.000000	0.504723
392.000000	0.507226
390.000000	0.504020
388.000000	0.528524
386.000000	0.482202
384.000000	0.475406
382.000000	0.492329
380.000000	0.453484
378.000000	0.468824
376.000000	0.419946
374.000000	0.464838
372.000000	0.443030
370.000000	0.486722
368.000000	0.489777
366.000000	0.424288
364.000000	0.526477
362.000000	0.436603
360.000000	0.411290
358.000000	0.542697
356.000000	0.493400
354.000000	0.428355
352.000000	0.456053
350.000000	0.466027
348.000000	0.468511
346.000000	0.449914
344.000000	0.443482
342.000000	0.369126
340.000000	0.475762
338.000000	0.449433
336.000000	0.501977
334.000000	0.328909
332.000000	0.343191
330.000000	0.302421
328.000000	0.404398
326.000000	0.440985
324.000000	0.344929
322.000000	0.339108
320.000000	0.371107
318.000000	0.407867
316.000000	0.342363
314.000000	0.384157
312.000000	0.403704
310.000000	0.394026
308.000000	0.345161
306.000000	0.421680
304.000000	0.389467
302.000000	0.423648
300.000000	0.344739
298.000000	0.349052
296.000000	0.389586
294.000000	0.353276
292.000000	0.413242
290.000000	0.428777
288.000000	0.368778
286.000000	0.382650
284.000000	0.369779
282.000000	0.409507
280.000000	0.373008
278.000000	0.357686
276.000000	0.349514
274.000000	0.349811
272.000000	0.317187
270.000000	0.314532
268.000000	0.342737
266.000000	0.356270
264.000000	0.329791
262.000000	0.329347
260.000000	0.352680
258.000000	0.328026
256.000000	0.326920
254.000000	0.334190
252.000000	0.314645
250.000000	0.316785
248.000000	0.313698
246.000000	0.303335
244.000000	0.287741
242.000000	0.293905
240.000000	0.289766
238.000000	0.231958
236.000000	0.228537
234.000000	0.242106
232.000000	0.233341
230.000000	0.205315
228.000000	0.182962
226.000000	0.161982
224.000000	0.157648
222.000000	0.148390
220.000000	0.121235
218.000000	0.114143
216.000000	0.107318
214.000000	0.076457
212.000000	0.051130
210.000000	0.020231
208.000000	0.027991
206.000000	0.064714
204.000000	0.073377
202.000000	0.033658
200.000000	-0.040988
198.000000	-0.002914
196.000000	0.010556
194.000000	-0.090531
192.000000	-0.098115
190.000000	-0.317143
188.000000	2.084608
186.000000	11.182641
184.000000	-48.377200
182.000000	-1052.378253
180.000000	-10.311392
